repl1_input,repl1_high,repl1_med,repl1_low,repl2_input,repl2_high,repl2_med,repl2_low
0,0,0,0,70,72,60,21
105,139,138,59,47,52,48,61
61,41,52,42,203,172,175,27
25,27,19,3,94,73,106,216
30,32,25,17,5,5,4,0
108,107,96,16,182,191,185,188
168,194,121,82,47,35,44,37
6,6,6,8,3,7,4,5
85,85,75,20,0,0,0,0
20,28,20,13,0,0,0,0
0,0,0,0,254,216,330,97
12,20,17,2,117,113,122,8
9,10,7,4,267,315,260,151
101,107,91,19,61,55,62,13
129,140,113,97,231,242,189,211
3,6,4,4,158,156,170,10
16,25,19,17,24,29,19,2
105,144,80,79,30,33,24,5
51,67,51,9,33,22,49,29
221,204,197,148,1034,1113,928,480
11,23,13,0,97,103,119,4
311,346,308,257,38,24,25,23
354,355,419,108,20,17,24,15
89,52,89,27,186,194,195,296
165,212,167,13,38,52,50,9
147,153,149,20,13,13,15,36
22,26,21,17,44,48,40,36
7,5,15,5,2,1,2,1
49,40,72,42,19,18,15,12
58,81,45,7,1,1,0,1
82,88,97,20,199,202,160,111
80,114,90,22,6,9,13,4
1,2,2,0,8,9,11,9
128,89,141,193,112,139,97,122
76,64,71,45,101,88,102,71
136,181,111,0,74,71,82,42
303,327,330,74,65,62,54,27
25,26,32,5,13,15,19,3
161,149,129,45,0,0,0,0
13,9,11,3,75,64,78,56
23,17,35,1,60,73,54,27
168,163,152,92,0,0,0,0
725,804,693,250,64,80,65,0
32,31,34,41,49,48,55,12
172,166,170,47,0,0,0,0
275,267,266,168,3,8,3,0
8,10,8,12,114,128,106,36
0,0,0,0,0,1,0,0
14,14,13,13,114,123,88,108
0,0,0,0,47,33,67,8
48,39,68,7,24,19,24,4
129,129,134,141,39,47,48,13
37,37,41,8,0,0,1,0
39,36,24,7,555,658,451,283
272,319,308,98,81,82,94,197
160,165,193,21,11,3,6,1
46,25,46,45,0,0,0,0
36,50,35,5,6,4,8,1
25,21,27,27,46,55,48,24
49,28,65,20,69,66,92,51
8,12,9,1,0,1,0,0
25,45,31,14,77,80,85,19
121,98,102,35,0,0,0,0
13,16,12,6,42,48,39,26
112,137,103,51,73,60,82,17
0,0,0,0,106,90,96,250
206,199,200,260,33,47,62,48
0,0,0,0,12,13,8,1
350,330,416,71,330,335,338,50
167,149,174,69,91,119,90,28
0,1,1,5,367,372,326,409
76,84,85,33,94,91,93,102
47,53,47,8,49,43,63,25
213,211,201,23,45,43,55,16
163,146,180,48,48,74,61,72
219,228,207,56,99,74,129,29
49,43,44,0,27,21,18,4
42,56,38,39,310,307,305,36
11,9,17,6,3,4,6,2
0,0,0,0,101,104,110,28
11,8,13,5,718,613,761,144
38,39,31,8,185,201,242,110
7,5,10,10,17,17,20,5
0,0,0,0,151,133,149,50
96,99,76,29,0,0,0,0
54,58,40,54,74,50,81,48
61,69,56,18,6,5,3,1
37,39,23,25,0,0,0,0
70,96,97,32,0,0,0,0
94,79,148,96,22,18,25,2
46,38,40,37,50,48,50,35
132,163,129,266,459,548,378,335
0,0,0,0,403,376,371,47
0,0,0,0,306,422,194,250
78,86,65,35,2,1,1,1
37,27,37,42,0,0,0,0
189,165,181,67,115,120,103,39
62,56,61,34,533,505,609,163
184,206,180,66,24,29,23,29
21,36,18,58,28,28,20,22
27,30,21,41,0,1,1,0
6,3,5,4,0,0,0,0
247,257,213,35,0,0,0,0
0,0,0,0,427,538,341,266
4,5,7,8,213,206,225,494
26,27,37,7,35,27,31,8
868,1093,713,356,23,17,18,2
88,97,92,75,25,10,36,13
55,52,69,14,18,9,17,9
65,86,57,6,72,66,58,103
182,156,204,91,0,0,2,0
2,3,4,1,21,24,30,48
17,24,23,42,365,332,331,171
2,0,2,2,10,14,11,7
34,30,16,21,0,0,0,0
158,190,142,276,21,26,34,57
155,170,120,202,17,21,22,2
0,0,0,0,295,313,298,115
547,599,616,43,1,0,3,2
34,35,31,12,845,885,859,667
36,31,29,1,44,45,44,6
106,101,124,3,0,0,0,0
0,0,0,0,42,28,29,12
1,2,1,0,153,144,178,272
144,141,161,167,28,35,34,26
0,0,0,0,95,75,79,85
0,0,0,0,105,113,111,106
32,26,19,52,24,21,32,19
503,484,479,136,29,40,29,27
4,8,5,2,0,0,0,0
169,200,178,231,76,88,79,8
78,61,84,46,133,89,141,333
0,0,0,0,16,18,12,2
90,77,89,12,134,126,141,42
617,595,626,292,305,246,298,533
1,0,1,0,4,6,12,5
184,172,196,222,0,0,0,0
4,4,5,2,37,34,58,12
23,21,31,9,2,2,2,1
0,0,0,0,98,113,71,29
122,128,151,66,0,0,0,0
127,137,108,20,0,0,0,0
7,8,4,2,117,115,114,61
87,94,100,56,186,200,151,166
0,0,0,0,309,283,272,182
220,202,206,331,4,4,12,4
51,59,46,18,0,0,0,0
0,0,0,0,0,0,0,0
76,116,77,152,36,28,35,8
14,24,17,17,6,2,3,1
0,0,0,0,0,0,0,0
215,215,214,45,80,59,110,38
116,90,121,36,0,0,0,0
103,123,94,29,47,60,56,1
479,416,557,75,25,30,26,6
18,17,12,10,67,45,57,44
6,17,8,0,43,40,36,1
23,20,22,21,128,87,135,75
124,110,168,54,50,46,32,14
241,209,243,140,122,148,85,40
344,338,323,51,19,40,36,15
225,220,222,47,0,0,0,0
5,5,9,6,1298,1512,949,986
32,43,34,37,5,3,4,1
248,281,210,354,50,41,38,21
7,12,5,2,152,123,158,47
31,40,27,24,423,388,412,398
191,250,191,166,0,0,0,0
53,63,50,16,83,79,75,72
99,86,88,125,106,114,102,30
297,292,269,350,123,117,90,40
0,0,0,0,3,6,1,4
23,25,21,10,226,242,159,130
167,140,181,41,2,1,0,0
130,120,125,41,9,7,12,9
0,1,0,0,197,213,191,231
21,33,33,3,39,36,42,17
128,126,140,44,46,47,63,24
57,70,44,32,61,70,76,31
54,55,58,93,0,0,0,0
125,124,105,25,187,177,191,128
106,96,121,111,6,8,11,10
407,393,411,123,215,237,163,56
0,0,0,0,45,46,63,2
1,3,2,1,0,0,0,0
47,32,47,37,155,193,138,283
3,4,3,1,109,128,118,315
695,740,646,532,7,5,6,1
78,82,76,16,227,274,214,308
134,121,113,30,241,242,257,127
0,0,0,0,10,7,12,2
1,3,1,0,243,241,295,72
69,81,57,117,258,214,311,37
181,171,203,184,57,66,52,4
19,16,18,43,34,39,40,6
257,200,302,18,419,401,406,328
305,276,337,77,230,192,282,342
139,169,131,14,9,7,5,24
387,408,354,322,0,0,0,0
43,40,46,28,189,158,255,26
33,29,22,0,14,16,19,7
88,110,73,67,323,311,346,256
0,0,0,0,7,21,11,16
4,9,2,8,0,0,0,0
26,33,19,46,42,54,30,77
10,13,8,9,0,0,0,0
13,15,15,8,23,32,16,15
8,5,13,6,64,55,75,30
122,127,87,46,294,341,301,17
21,23,23,32,0,0,0,0
52,45,33,12,175,166,154,72
138,140,119,189,14,15,12,3
31,42,46,7,0,0,0,0
0,0,0,0,27,28,30,3
151,136,145,127,10,9,16,1
0,0,0,0,13,19,16,9
0,0,0,0,166,175,151,34
43,37,24,28,0,0,0,0
17,21,26,44,0,0,0,0
19,17,12,3,83,95,83,39
0,0,0,0,205,201,203,267
12,12,14,11,434,478,357,105
198,222,188,88,6,7,3,1
0,0,0,0,0,0,0,0
311,244,331,71,0,0,0,0
88,81,93,77,10,9,9,7
42,30,42,78,9,6,12,9
681,693,712,186,109,123,94,21
76,88,88,27,0,0,0,0
0,0,0,0,19,26,33,20
0,0,0,0,16,28,17,29
15,10,16,6,89,83,127,36
0,0,0,0,0,0,0,0
5,16,8,2,12,18,10,28
27,36,34,1,3,3,4,2
52,43,52,8,6,7,5,11
167,207,183,362,6,9,5,1
59,65,66,60,245,240,264,151
17,27,13,19,252,284,211,26
61,53,56,7,32,37,36,15
51,47,45,37,0,0,0,0
2,3,2,0,66,83,63,35
73,82,100,4,50,41,62,18
132,137,117,26,15,14,12,12
47,35,45,38,20,21,27,11
0,0,0,0,165,163,148,128
0,0,0,3,700,556,762,1472
329,278,318,424,0,0,0,0
179,203,186,417,45,37,31,75
93,113,75,350,454,419,446,1056
248,236,213,357,28,35,36,44
6,4,0,8,55,58,46,109
106,108,124,245,10,10,8,24
294,235,337,492,8,11,1,10
62,50,69,212,18,20,15,68
91,119,106,70,47,28,33,78
18,11,18,33,29,20,28,36
306,263,274,715,3,2,3,7
0,0,0,0,32,31,34,29
0,0,0,0,190,221,138,650
18,13,16,32,0,0,0,0
531,497,597,1846,4,1,1,2
5,5,6,14,300,317,312,676
0,0,0,0,0,0,0,0
17,12,23,47,0,0,0,0
214,163,187,197,606,481,597,1160
390,377,347,950,0,0,0,0
249,262,232,446,51,52,52,200
135,152,123,310,82,73,86,161
5,6,8,32,39,30,28,150
153,124,177,272,4,6,13,21
7,7,2,4,41,32,42,56
2,4,1,4,33,32,28,46
534,494,530,2071,2,1,4,6
1,2,2,9,19,24,11,31
0,0,0,0,198,118,142,488
36,54,31,130,0,0,0,0
573,532,510,991,107,98,94,241
0,0,0,0,57,63,60,75
296,406,259,255,44,48,47,45
7,12,10,25,18,24,23,45
4,4,0,0,106,125,114,346
11,18,15,49,380,354,378,1150
4,5,6,20,7,6,8,6
3,9,8,18,0,0,0,0
177,165,155,385,33,30,34,38
0,0,0,0,10,10,14,52
72,65,77,174,287,314,277,609
23,28,17,22,24,29,19,21
93,81,108,77,385,397,360,801
115,104,141,176,175,120,176,215
150,149,184,395,22,19,17,41
1,0,0,6,60,64,44,314
129,134,111,709,19,20,23,31
25,18,25,46,0,0,0,0
190,154,146,422,0,0,0,0
87,66,55,283,24,26,30,127
12,8,14,25,80,85,88,168
44,36,34,50,10,18,12,17
124,124,119,237,24,16,22,42
157,154,144,426,45,30,40,79
205,215,198,395,53,42,47,124
452,365,448,1168,2,0,1,0
82,80,80,220,13,13,7,16
1,0,0,3,0,0,0,0
101,98,118,271,69,84,62,240
0,0,0,0,360,292,390,815
321,306,349,1072,774,773,712,1834
208,215,201,167,442,373,564,855
0,0,0,0,0,0,0,0
35,24,40,85,27,20,22,57
0,0,0,0,308,331,329,917
33,27,31,67,19,13,27,54
8,7,3,6,506,601,410,720
0,0,0,0,19,17,12,45
46,47,35,133,17,17,27,78
63,70,59,106,93,105,76,211
36,39,63,58,0,0,0,0
60,36,52,146,42,34,36,153
3,4,3,5,48,59,62,60
0,0,0,0,15,15,34,18
3,9,3,1,0,0,0,0
6,5,4,30,21,19,20,66
9,13,23,59,30,34,39,70
144,124,132,271,12,10,18,22
71,60,68,102,179,207,202,418
107,112,101,375,149,148,169,199
45,40,34,106,16,15,11,41
3,2,3,9,3,4,3,9
48,56,42,137,238,226,262,673
97,87,105,165,303,291,281,635
26,27,16,60,106,97,109,198
0,0,0,0,28,12,22,52
1,9,3,5,1,5,3,13
82,60,78,44,0,0,0,0
24,21,29,37,0,0,0,0
111,101,111,212,14,28,21,25
56,76,61,232,6,11,14,39
382,287,444,911,2,5,8,5
8,5,13,30,65,56,48,85
143,114,132,363,5,6,2,6
8,11,6,12,132,143,111,355
173,149,206,427,16,28,14,29
124,140,123,200,0,0,0,0
97,124,79,230,182,198,163,604
151,151,130,201,24,29,28,72
109,144,125,50,123,115,86,93
0,0,0,0,18,29,14,7
218,193,200,190,17,13,14,10
158,169,172,23,110,92,108,48
58,43,48,11,434,455,440,104
31,25,26,24,97,117,102,7
68,77,60,66,192,184,213,58
102,112,120,8,94,73,109,34
360,298,427,410,22,15,17,29
133,131,141,212,70,74,66,64
82,83,98,18,5,4,6,0
433,332,462,484,14,14,23,4
73,83,60,39,0,0,0,0
38,49,45,55,1,3,2,2
216,255,208,178,201,199,243,36
41,40,36,6,4,4,2,1
0,0,0,0,59,60,51,17
31,29,41,11,0,0,0,0
248,196,212,483,91,82,69,49
37,33,23,43,208,161,203,70
0,0,0,0,61,73,66,46
56,33,53,12,24,33,44,20
204,235,180,153,18,19,29,28
31,38,38,61,158,159,145,94
60,61,52,96,466,374,559,223
349,306,347,293,147,160,133,78
17,16,11,8,333,318,387,558
27,10,26,20,3,6,3,11
0,0,0,0,95,83,115,40
45,59,71,40,6,3,4,0
302,273,323,97,0,0,0,0
1190,1374,1019,180,350,328,299,20
71,48,59,8,20,28,16,1
391,290,472,173,127,151,97,17
45,24,45,17,120,131,96,142
184,185,210,79,0,1,0,0
480,458,436,585,34,27,30,31
29,21,27,44,1,2,2,0
0,0,0,0,43,34,31,32
7,1,2,6,184,178,181,25
89,62,92,116,39,40,28,0
1,2,0,0,188,207,182,45
269,256,279,17,13,8,13,3
42,44,40,15,43,44,34,10
13,17,15,28,49,52,44,6
0,0,0,0,24,25,34,1
0,0,0,0,528,504,544,183
399,366,413,459,196,213,211,52
247,267,267,104,41,39,35,2
0,0,0,0,830,782,960,672
0,0,0,0,163,160,190,193
0,0,0,0,0,0,0,0
79,99,109,124,0,0,0,0
410,419,468,73,170,156,166,71
0,0,0,0,83,85,103,9
49,55,53,33,16,22,14,18
0,0,0,0,103,96,99,79
28,23,27,10,56,65,66,34
0,0,0,0,64,72,92,27
25,24,28,39,126,142,85,75
26,10,10,8,49,26,34,32
118,103,110,34,30,48,23,14
133,98,125,100,156,207,167,37
7,3,9,2,41,26,42,36
7,4,7,0,815,817,915,208
9,10,11,1,134,147,105,107
376,400,356,58,7,13,5,0
86,89,69,64,135,158,107,44
9,3,4,1,156,119,175,206
0,1,1,0,22,27,28,45
157,137,154,148,0,0,0,0
190,167,184,239,26,22,32,11
57,74,70,30,89,86,65,125
7,7,13,5,80,81,96,70
23,17,25,12,0,0,0,0
44,49,42,22,77,72,66,3
22,14,24,15,55,59,56,20
36,20,28,10,97,86,116,122
29,41,32,17,287,340,301,188
0,0,0,2,6,3,5,3
48,51,64,9,57,55,72,73
259,235,213,229,390,387,448,138
27,11,17,2,3,6,3,5
47,45,59,16,0,0,0,0
357,383,322,57,169,166,132,95
7,5,7,0,41,32,34,23
0,0,0,0,14,16,12,4
15,22,15,3,42,43,36,93
28,18,29,11,0,0,0,0
156,138,151,75,105,101,102,22
115,147,131,26,0,0,0,0
48,41,36,66,515,535,461,110
0,0,0,0,164,146,167,50
109,112,97,32,384,391,388,180
0,0,0,0,7,6,4,12
12,3,13,9,4,1,1,1
66,52,77,19,3,4,5,2
13,14,15,20,118,110,123,39
222,207,178,171,2,7,0,9
0,1,0,1,1,6,9,13
235,261,231,507,186,181,160,370
174,157,166,173,150,155,132,244
73,88,63,220,0,0,0,0
67,85,71,87,133,102,106,307
8,10,16,7,190,175,194,508
30,24,27,70,189,188,166,276
200,227,233,270,137,135,170,236
2,4,6,4,238,217,155,712
111,125,109,158,17,4,12,32
116,90,139,108,51,36,33,79
67,75,91,109,0,0,0,0
123,139,126,247,89,75,101,179
62,49,42,120,112,110,114,262
137,141,138,401,7,17,14,20
539,491,516,1704,88,92,93,167
383,386,387,947,315,322,247,483
102,109,103,148,0,0,0,0
2,7,5,6,152,104,157,255
126,128,101,159,8,8,12,42
121,119,146,145,45,40,36,154
10,9,2,9,1,0,0,3
149,165,167,301,0,0,0,0
62,47,45,75,211,205,248,423
89,107,79,88,22,20,23,17
27,29,31,50,139,126,117,245
376,348,422,291,16,19,17,6
1,3,0,1,14,5,16,26
1,0,1,8,209,216,187,281
0,0,0,0,20,17,18,37
24,30,19,29,8,6,3,14
27,36,34,88,52,42,41,81
0,0,0,0,33,22,24,72
32,43,39,88,0,0,0,1
0,0,0,0,11,11,12,15
24,23,24,68,18,30,16,33
155,165,144,255,18,18,23,20
8,15,4,2,70,39,67,8
104,88,75,92,104,94,130,66
3,5,4,11,36,32,40,43
266,231,286,261,394,426,350,673
452,491,370,164,0,0,0,0
124,110,89,199,0,0,2,1
2,1,1,2,370,416,335,70
10,15,12,1,251,275,265,111
66,71,46,50,103,140,107,46
26,26,16,18,252,275,206,159
15,22,15,3,657,677,623,309
3,2,5,0,273,235,358,53
209,180,230,13,51,31,52,46
0,0,0,0,0,0,0,0
13,12,16,4,2,4,2,0
53,54,52,43,77,66,99,76
339,279,389,91,49,30,54,44
17,15,18,24,0,0,0,0
253,293,237,78,1,1,1,2
545,513,470,289,411,509,390,307
181,142,161,128,165,196,141,6
230,187,246,73,207,181,238,59
115,112,106,32,53,67,47,17
84,60,110,58,149,107,243,128
0,1,0,1,559,587,710,959
0,0,0,0,19,24,29,6
11,6,16,10,49,52,64,122
180,150,172,14,0,0,0,0
491,469,498,37,3,6,2,1
169,203,173,14,192,221,133,85
79,67,73,36,702,768,694,94
64,60,52,105,3,3,3,0
30,38,34,77,5,2,7,5
0,2,0,0,8,7,4,8
14,13,12,31,144,140,133,303
82,76,74,12,20,11,24,12
769,881,659,843,77,55,69,24
66,57,69,75,229,223,208,173
278,250,263,24,100,101,70,52
162,185,154,54,59,62,49,9
0,0,0,0,17,24,18,11
488,462,400,135,220,229,214,215
84,115,92,4,13,14,12,15
451,491,460,219,11,7,9,20
11,11,8,6,5,6,6,7
511,591,434,495,0,0,0,0
5,7,4,6,0,0,0,0
369,398,322,324,98,101,107,34
110,104,101,43,37,43,28,17
51,44,61,45,29,34,28,21
284,277,348,56,2,8,9,1
10,10,14,1,15,25,21,12
47,31,44,60,22,18,10,9
260,275,214,69,189,210,183,74
39,46,36,10,77,64,65,121
35,20,23,15,64,83,89,146
0,0,0,0,60,58,70,69
13,8,15,0,83,75,86,40
16,20,24,10,314,252,420,238
77,79,68,53,28,27,18,11
55,75,58,26,19,33,28,14
11,19,16,21,90,105,96,62
43,37,49,4,189,155,196,69
3,5,9,2,0,0,0,0
50,62,54,32,129,108,124,11
654,532,641,807,0,0,0,0
326,317,386,252,0,0,0,0
12,15,7,2,69,96,115,23
22,27,18,11,168,164,177,123
60,80,84,103,12,13,7,0
0,0,0,0,6,11,13,1
86,84,89,54,36,50,37,15
0,0,0,0,54,64,39,128
409,422,445,234,193,182,177,66
61,66,58,40,166,152,200,69
6,3,6,0,389,392,305,587
202,148,274,296,235,269,212,30
24,22,29,10,26,25,30,12
0,0,2,0,59,72,76,23
63,72,83,9,92,100,103,14
97,91,112,17,114,143,122,24
29,29,27,18,238,258,272,105
6,4,8,4,29,25,28,18
0,0,0,1,0,0,0,0
1,1,0,2,357,311,417,61
356,312,384,170,9,14,10,2
157,165,129,173,32,30,31,29
130,104,129,80,118,123,114,65
60,50,60,7,150,139,119,31
13,11,10,27,44,51,49,16
6,6,2,1,26,32,33,11
15,24,27,11,0,0,0,0
0,0,0,0,134,126,101,150
382,362,430,137,75,96,67,29
5,1,9,3,0,0,0,0
361,351,382,223,0,0,0,0
12,21,14,2,115,105,115,13
96,68,83,51,178,190,177,136
116,143,122,163,612,622,562,237
121,100,161,11,183,208,186,46
155,129,141,33,116,90,109,74
20,11,16,28,8,9,8,7
0,0,0,0,264,244,259,467
439,432,468,172,168,171,162,84
120,140,112,66,98,86,105,37
276,257,313,270,5,4,7,1
0,0,0,0,4,8,9,4
213,223,224,313,1,2,2,0
19,17,25,3,4,3,0,2
0,0,0,0,156,146,212,26
4,3,7,4,54,55,56,97
20,18,12,14,0,0,0,0
0,0,0,0,90,62,101,12
46,39,64,40,111,117,96,1
70,54,72,5,455,405,463,632
5,2,2,0,57,47,66,19
24,18,34,6,23,22,18,14
10,17,19,1,137,132,145,103
1,0,0,0,90,98,72,31
27,20,20,3,125,107,157,39
126,145,140,40,74,63,58,88
38,46,27,77,309,305,266,105
95,89,82,19,9,7,1,3
30,23,39,20,131,125,133,127
7,14,12,27,106,99,101,6
51,53,51,2,38,36,28,25
33,46,42,19,634,743,533,19
391,410,440,371,10,14,21,15
2,0,2,4,396,329,387,102
24,39,12,10,0,0,0,0
66,67,65,113,1,4,2,2
122,153,109,75,175,164,173,99
115,128,142,35,24,36,30,13
34,52,41,25,11,7,15,13
95,101,105,116,91,96,120,111
81,90,59,69,417,390,423,154
262,279,220,160,316,305,346,264
31,24,24,11,57,51,63,16
21,21,13,4,0,0,0,0
73,85,82,111,0,0,0,0
200,272,187,99,8,2,7,4
47,39,43,68,58,45,67,68
214,200,248,74,122,130,113,67
301,292,284,340,17,21,32,6
236,218,181,121,126,166,137,47
9,14,8,2,128,150,134,215
175,180,190,60,49,54,50,83
213,271,241,73,2,0,2,3
329,349,332,84,65,79,73,91
23,28,32,27,106,113,83,178
15,13,15,7,0,0,0,0
79,101,103,41,54,70,41,14
27,29,19,7,8,5,9,7
283,281,293,112,120,109,92,53
92,84,84,180,204,214,235,89
161,146,158,141,46,43,44,41
205,162,223,159,3,2,2,4
0,0,0,0,19,17,30,24
50,49,62,21,158,164,158,61
3,4,3,0,2,9,10,0
72,50,74,155,0,0,0,0
213,229,183,492,6,3,4,20
0,0,0,0,8,3,7,2
241,234,237,623,119,130,126,277
43,36,33,80,58,42,67,72
33,37,23,66,129,121,132,95
1,0,0,7,172,167,159,281
281,288,241,539,189,229,189,511
10,25,11,33,36,53,52,91
6,2,6,1,23,21,27,87
433,457,388,774,481,429,465,2152
186,165,185,310,183,129,216,702
20,17,17,43,438,354,435,1173
81,72,89,167,0,0,0,0
96,106,92,300,80,97,66,261
63,56,64,147,460,495,491,795
280,270,294,335,2,1,2,2
101,103,128,381,96,85,82,189
0,0,0,0,223,207,166,513
340,264,337,1037,10,9,9,31
152,127,158,417,193,164,187,516
97,90,111,314,33,26,37,82
0,0,0,0,37,37,34,58
327,322,332,401,27,20,27,90
5,5,9,25,23,25,25,12
47,38,48,103,17,21,12,29
0,0,0,0,337,316,346,1085
15,16,14,46,219,207,188,336
32,28,22,59,13,11,15,17
57,49,69,202,238,279,252,471
146,124,163,206,73,51,83,225
89,69,69,161,387,349,360,888
11,17,10,18,2,7,2,12
36,27,30,62,243,188,209,579
151,151,186,134,112,103,114,156
59,45,28,84,78,62,98,65
184,142,218,605,7,5,11,13
1,1,2,5,608,511,624,1166
0,0,0,0,46,45,50,141
7,12,5,9,13,8,16,40
41,26,36,57,0,0,0,0
154,154,145,346,526,507,505,1388
13,14,14,28,0,0,0,0
224,175,223,666,0,0,0,0
352,400,281,1176,1,2,1,5
61,53,45,102,219,277,222,689
199,199,180,406,47,58,38,74
0,0,0,0,321,288,244,1501
164,115,162,388,55,42,46,34
209,234,177,475,145,114,140,199
76,80,94,52,0,0,0,0
7,3,3,7,100,100,83,98
2,4,5,15,70,57,89,133
198,224,180,214,17,25,23,8
35,28,42,4,0,0,0,0
202,216,209,294,34,26,32,21
71,66,71,61,126,148,109,49
68,60,61,15,0,0,0,0
129,138,125,169,454,483,361,377
71,63,62,0,11,7,5,6
347,350,314,147,73,91,99,36
43,46,37,4,12,7,10,7
139,138,113,205,1,1,0,3
279,213,330,78,620,612,546,798
0,2,0,0,68,73,63,3
76,83,69,35,205,196,192,91
9,9,14,1,16,20,29,14
2,3,6,1,304,289,319,11
225,261,202,149,9,11,16,8
0,0,0,0,2,2,3,2
26,31,19,3,67,57,66,5
172,157,178,232,0,0,0,0
194,132,173,40,10,7,9,1
33,46,45,19,4,1,3,3
83,82,103,0,102,88,95,14
18,16,19,25,117,143,104,93
149,182,164,143,231,255,191,19
0,0,0,0,48,41,43,39
0,0,0,0,154,157,190,75
45,29,44,22,25,29,18,12
1,2,3,0,25,36,35,5
408,390,464,25,64,52,37,48
3,8,3,3,0,0,0,0
37,15,26,42,259,279,216,27
242,248,281,48,167,125,187,22
0,0,0,0,367,319,312,324
24,15,12,17,72,45,57,30
197,180,253,40,53,58,69,139
84,72,97,49,176,166,219,15
566,538,603,31,367,413,358,146
0,0,0,0,125,112,142,73
62,73,59,19,0,0,0,0
22,12,17,20,199,191,176,410
339,345,328,19,3,5,3,15
53,37,39,19,52,68,63,83
13,17,11,1,212,238,228,43
185,182,197,21,103,99,124,95
488,417,566,914,45,29,42,21
87,89,101,101,0,0,0,0
1,2,3,0,43,63,50,22
34,37,64,29,422,500,343,107
167,217,164,99,20,27,24,0
23,20,24,10,69,50,56,70
282,332,198,74,2,2,3,3
52,64,48,27,148,148,165,163
109,90,111,67,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,27,17,23,18
3,7,1,0,208,186,206,10
64,69,53,90,72,34,78,63
3,6,7,1,55,55,63,85
85,98,118,5,2,4,7,1
120,118,142,93,34,33,34,18
19,15,21,4,1,2,1,0
120,135,123,210,26,25,19,9
21,25,20,42,52,55,54,82
151,144,140,76,37,26,38,46
8,6,8,0,62,70,95,24
33,37,25,1,183,149,163,62
14,17,22,10,44,38,55,24
71,88,72,13,3,2,2,4
330,351,328,662,209,224,197,402
23,20,23,13,42,42,32,43
0,0,0,0,0,0,0,0
169,189,175,90,137,128,152,272
113,102,108,105,83,99,84,78
43,38,34,37,102,107,123,86
0,0,0,0,123,146,133,4
144,108,117,100,176,186,174,30
0,0,0,0,17,32,11,9
43,37,38,4,0,0,0,0
0,0,0,0,47,40,59,19
227,254,188,120,52,40,43,75
47,48,39,24,27,27,29,1
3,2,4,3,9,10,11,3
119,127,114,213,17,22,19,12
4,5,9,2,4,4,4,4
26,25,30,24,191,184,180,172
467,505,464,187,1,3,0,2
0,0,0,0,133,136,141,47
3,3,4,1,0,0,0,0
546,574,580,56,2,2,1,0
0,0,0,0,133,160,180,72
504,429,520,79,435,386,411,566
26,28,22,10,212,172,237,199
553,523,621,89,253,300,261,231
15,10,16,10,0,0,0,0
0,0,0,0,57,44,49,42
241,249,174,9,0,0,0,0
37,34,34,2,28,41,41,17
273,262,284,174,412,441,333,162
156,189,169,26,17,10,10,1
34,35,34,7,40,24,29,12
45,46,52,24,161,157,136,61
29,32,40,2,57,58,42,6
15,16,11,2,13,9,9,4
0,0,0,0,75,97,74,71
57,76,40,64,158,152,161,77
51,47,59,15,60,60,51,9
50,42,39,20,0,0,1,0
9,12,12,18,78,71,116,69
8,3,6,4,39,46,34,22
144,158,130,75,140,151,174,121
139,132,136,4,201,205,188,53
185,212,203,6,13,29,21,5
135,145,127,6,17,20,12,46
301,335,205,314,11,15,8,13
228,259,244,55,24,26,15,4
132,145,146,92,10,5,10,6
1,3,2,0,0,0,0,0
946,809,1047,530,6,6,4,1
269,290,223,23,2,3,1,0
0,0,0,0,200,205,211,94
0,0,0,0,14,18,22,3
51,32,40,19,444,406,435,88
1,1,1,4,146,127,165,65
15,15,20,17,0,0,0,0
45,38,60,17,1225,1200,1098,1477
0,0,0,0,287,303,285,63
99,127,129,96,281,287,349,163
6,15,4,4,198,179,208,125
0,0,0,0,230,229,235,169
439,391,552,330,78,87,90,124
15,25,36,12,113,142,74,99
12,4,3,9,79,93,103,68
147,170,154,35,45,48,46,48
2,3,2,1,17,14,13,3
61,62,68,38,124,180,125,37
319,321,318,164,0,0,0,0
184,201,173,70,179,195,143,398
77,67,89,131,6,6,5,1
40,49,28,47,0,0,0,0
47,40,49,27,18,29,33,52
57,67,59,74,0,0,0,0
181,145,270,13,0,0,0,0
32,19,31,21,75,80,98,54
29,42,27,4,50,52,64,80
25,32,22,32,112,100,114,129
145,144,139,128,1,0,0,0
1,2,1,2,102,78,115,48
22,28,33,30,9,10,7,1
416,462,485,201,307,271,313,176
7,9,11,0,48,46,54,42
86,72,100,9,277,277,196,131
204,203,181,87,24,24,26,3
54,43,51,25,138,107,148,69
0,0,0,0,49,62,53,37
43,62,38,11,0,0,0,0
0,0,0,0,200,161,213,56
99,108,95,47,26,24,18,5
151,171,151,41,242,250,287,100
43,41,47,75,113,114,115,47
13,6,15,12,35,33,37,14
106,92,136,90,38,50,54,95
139,180,167,52,7,5,8,3
0,0,0,0,0,0,0,0
76,80,67,17,13,15,15,3
267,304,240,264,8,6,13,9
71,67,57,21,372,398,417,122
681,729,665,591,94,127,66,40
18,9,17,4,462,399,511,578
49,40,49,44,0,0,0,0
179,170,155,296,91,89,98,39
63,82,72,23,151,122,130,28
110,129,112,72,411,504,379,115
143,120,111,220,0,0,0,0
22,23,19,24,160,164,134,50
372,411,330,81,12,15,17,5
